Acquisition_ID,Date_ID,Customer_ID,Campaign_ID,Channel_ID,Geography_ID,Acquisition_Cost,First_Order_Value,Customer_Lifetime_Value
5870,20250222,5870,9,2,15,908.56,3320.22,15419.98
5871,20250525,5871,3,3,2,1483.32,7621.77,27796.9
5872,20251002,5872,13,1,2,1493.9,6430.86,9701.98
5873,20250819,5873,6,3,14,476.45,660.08,1151.09
5874,20251029,5874,18,2,23,435.82,1400.03,3364.46
5875,20250420,5875,19,4,18,942.86,5144.38,18187.89
5876,20250622,5876,19,1,12,697.05,1450.02,2615.63
5877,20250121,5877,5,1,27,472.1,1251.25,2032.47
5878,20250601,5878,6,5,8,661.77,1169.49,5387.49
5879,20250414,5879,20,1,25,159.06,5159.71,22799.87
5880,20250905,5880,9,2,29,141.43,3004.92,11611.14
5881,20250430,5881,11,4,6,741.64,3267.7,15230.73
5882,20250131,5882,11,6,6,556.73,6035.74,11068.83
5883,20251111,5883,12,2,27,512.86,3511.47,12037.14
5884,20250619,5884,2,5,6,453.64,4980.91,22846.88
5885,20250521,5885,7,4,28,524.58,9954.54,30769.13
5886,20251220,5886,6,5,23,642.4,5402.74,16118.61
5887,20251216,5887,11,1,4,209.23,6333.21,14032.47
5888,20250503,5888,7,2,13,645.37,5550.0,19572.24
5889,20250619,5889,9,6,20,517.21,4143.88,13632.94
5890,20250123,5890,19,3,27,435.85,6225.21,10996.9
5891,20250523,5891,17,1,25,431.33,7664.61,18182.8
5892,20250308,5892,8,4,25,330.14,2259.39,10829.1
5893,20250108,5893,1,5,14,790.13,7548.68,36342.35
5894,20250619,5894,1,3,23,661.85,9065.94,25840.45
5895,20251118,5895,5,6,2,234.79,1270.62,5158.89
5896,20250331,5896,15,4,10,1076.46,8090.54,19547.73
5897,20251126,5897,12,4,17,211.74,9735.04,41715.0
5898,20250328,5898,6,1,22,384.25,8329.0,37462.93
5899,20250423,5899,3,4,19,1087.77,1368.62,2580.16
5900,20250908,5900,16,4,20,700.35,4960.76,8404.02
5901,20251230,5901,8,6,23,1270.75,837.99,3447.82
5902,20250429,5902,6,6,6,406.75,726.5,1969.19
5903,20250115,5903,20,1,13,992.09,5768.27,24117.89
5904,20251120,5904,8,6,4,873.61,5911.72,22210.63
5905,20251017,5905,2,3,8,234.99,4137.3,20225.38
5906,20250322,5906,15,1,27,676.9,1130.55,5222.26
5907,20250331,5907,17,5,14,1132.51,9754.09,34467.16
5908,20250406,5908,14,4,17,510.83,7119.95,27155.41
5909,20251220,5909,1,6,29,1157.81,9567.78,42525.06
5910,20251018,5910,2,2,18,591.12,8431.17,12961.5
5911,20250506,5911,10,6,30,1342.47,1296.52,3184.11
5912,20250605,5912,10,4,6,612.17,5784.37,14334.68
5913,20251227,5913,17,2,23,1169.92,6039.01,19828.94
5914,20250509,5914,3,2,26,1379.91,3549.41,17395.21
5915,20250922,5915,2,3,8,239.43,4544.47,9033.92
5916,20250224,5916,15,3,1,655.04,1726.01,3918.31
5917,20251118,5917,20,5,11,1049.29,4637.85,11348.12
5918,20250908,5918,8,1,23,643.61,7183.78,31489.42
5919,20250528,5919,9,1,11,219.49,2429.52,6670.92
5920,20250530,5920,3,1,5,690.59,978.44,1588.33
5921,20251223,5921,19,5,15,1368.91,4671.37,13829.03
5922,20250816,5922,1,1,20,220.63,620.1,938.54
5923,20250831,5923,18,2,11,1037.31,3961.57,7781.58
5924,20250818,5924,16,3,21,894.43,2791.24,11406.62
5925,20250803,5925,18,1,9,614.99,9669.46,44446.41
5926,20250412,5926,1,4,5,728.32,778.38,1479.38
5927,20250213,5927,19,2,13,145.13,9175.6,17752.05
5928,20250901,5928,20,4,11,1227.74,8815.02,28690.04
5929,20250321,5929,14,1,26,170.16,2004.81,7503.8
5930,20251204,5930,16,6,15,1062.88,9526.44,31405.25
5931,20250527,5931,14,5,25,1306.42,981.42,2660.02
5932,20250128,5932,9,3,10,954.5,1610.02,7970.73
5933,20250105,5933,19,5,13,1462.98,8847.55,16187.79
5934,20250823,5934,14,2,9,738.72,8549.2,38113.39
5935,20250530,5935,8,2,20,248.38,1929.84,8456.45
5936,20250525,5936,15,5,26,1223.06,2236.46,5243.09
5937,20250928,5937,5,6,4,1268.32,7144.08,21295.87
5938,20250314,5938,15,4,25,784.49,3575.33,14418.53
5939,20250319,5939,6,2,15,211.44,831.33,3239.02
5940,20250706,5940,13,1,3,1178.64,5382.75,15643.12
5941,20250220,5941,17,4,25,638.62,2810.77,5698.2
5942,20250523,5942,1,3,10,1355.59,8610.45,25013.14
5943,20250813,5943,5,6,29,769.4,3106.08,15268.1
5944,20251020,5944,6,1,21,968.81,1672.81,6056.55
5945,20250502,5945,17,6,11,881.24,1019.22,4029.64
5946,20250108,5946,17,6,18,1110.48,5644.21,27418.38
5947,20250810,5947,12,5,24,1125.13,6186.68,18294.49
5948,20250709,5948,8,1,17,506.26,7530.96,18396.41
5949,20251112,5949,13,6,29,1178.58,2584.78,9920.1
5950,20250611,5950,3,6,22,851.66,1172.83,3293.79
5951,20251111,5951,15,2,18,935.27,4102.99,18245.88
5952,20250808,5952,14,4,18,500.0,5355.43,20070.59
5953,20250713,5953,14,6,22,1226.29,9111.06,23822.6
5954,20250323,5954,3,3,15,1418.37,4015.37,10156.18
5955,20250130,5955,20,2,11,339.57,3273.06,5780.84
5956,20250404,5956,1,2,25,937.99,3189.74,6257.88
5957,20250102,5957,16,2,18,478.05,7948.33,38969.74
5958,20250928,5958,5,1,27,1066.84,3584.66,5655.66
5959,20250309,5959,16,5,16,994.96,5009.83,7995.7
5960,20250701,5960,18,5,6,147.07,6920.64,32674.11
5961,20250712,5961,1,2,22,1075.82,7798.73,30844.13
5962,20250112,5962,16,1,6,454.31,6319.69,30367.57
5963,20251027,5963,14,6,18,532.9,731.5,2853.5
5964,20250107,5964,19,1,19,695.03,948.69,1460.99
5965,20250729,5965,19,3,17,1168.34,1883.63,9264.48
5966,20250825,5966,5,2,28,1157.49,3452.81,15669.67
5967,20251006,5967,4,2,21,1334.84,4413.22,17558.11
5968,20250402,5968,12,3,10,641.56,6032.33,24056.94
5969,20250405,5969,18,4,23,840.09,8966.77,22380.41
5970,20251126,5970,12,4,5,1468.6,2322.52,9272.79
5971,20250727,5971,11,1,25,874.95,8359.1,15537.51
5972,20250124,5972,3,1,22,127.68,4804.11,23659.48
5973,20250803,5973,6,3,24,915.32,8093.86,31692.68
5974,20250825,5974,11,4,8,848.63,9362.51,15730.99
5975,20250516,5975,19,5,20,322.49,1814.81,6264.98
5976,20250627,5976,17,2,29,930.35,9300.67,26070.8
5977,20250404,5977,14,3,28,368.58,3811.63,17421.15
5978,20250606,5978,6,6,6,1134.06,3021.88,12056.32
5979,20250501,5979,15,3,1,1217.06,1903.76,6444.16
5980,20250205,5980,18,6,24,167.58,4905.4,16452.08
5981,20250418,5981,14,1,5,1022.77,7702.51,13965.81
5982,20250519,5982,7,2,3,891.52,1433.57,5896.76
5983,20251215,5983,3,4,17,407.83,5018.68,22493.14
5984,20250918,5984,8,4,22,1439.56,6061.07,26508.02
5985,20250824,5985,14,3,20,1416.72,7121.42,24503.02
5986,20251221,5986,5,3,14,609.45,3863.21,11975.25
5987,20250327,5987,12,4,8,184.4,5683.74,26787.92
5988,20250728,5988,13,2,29,614.4,3630.51,16598.43
5989,20250317,5989,8,1,3,169.91,7861.51,24271.94
5990,20251201,5990,18,2,17,731.54,1259.95,2355.92
5991,20250414,5991,20,6,1,562.63,7740.99,26779.79
5992,20250421,5992,2,6,28,477.08,5005.23,15441.68
5993,20251212,5993,1,4,15,181.13,5595.37,24534.27
5994,20250518,5994,3,4,15,303.83,4335.47,15473.29
5995,20251218,5995,20,6,9,1039.36,1038.78,3017.87
5996,20250929,5996,6,1,16,748.35,1825.55,3357.11
5997,20250123,5997,14,4,22,900.34,8767.63,21353.57
5998,20250412,5998,15,5,9,602.54,6100.07,12132.94
5999,20251004,5999,9,1,14,1116.57,3945.07,10189.4
6000,20251115,6000,17,5,14,551.76,9133.5,35524.36
6001,20250306,6001,15,5,21,959.14,5560.8,18788.64
6002,20251211,6002,18,5,16,885.02,4081.15,17765.95
6003,20250309,6003,5,3,17,559.63,3987.36,7181.05
6004,20250128,6004,1,6,10,405.82,3754.25,13983.45
6005,20250215,6005,12,2,11,1192.91,4294.93,12448.99
6006,20250811,6006,2,1,21,1052.47,5125.79,22822.53
6007,20251008,6007,18,4,15,1097.29,5316.65,12166.29
6008,20251119,6008,4,3,17,1321.93,622.53,3018.82
6009,20250112,6009,18,5,13,1113.58,2425.03,11838.61
6010,20250608,6010,18,6,28,227.49,3634.6,10733.81
6011,20250920,6011,2,2,30,430.0,7150.5,24584.89
6012,20251119,6012,14,5,5,528.19,7471.13,32367.68
6013,20251121,6013,11,5,17,417.51,1580.44,4938.08
6014,20251019,6014,13,1,20,1017.04,6062.57,26561.68
6015,20250223,6015,15,6,14,1308.27,5379.76,19689.15
6016,20251125,6016,9,6,2,359.13,1425.56,5172.83
6017,20250202,6017,4,3,8,410.5,7220.88,20473.5
6018,20250519,6018,5,6,26,1465.49,1078.73,4558.87
6019,20250920,6019,1,5,24,923.02,2270.79,4901.57
6020,20250513,6020,12,3,26,192.69,1487.99,2866.53
6021,20250806,6021,5,3,7,753.44,1601.06,5995.67
6022,20250825,6022,8,4,6,163.67,3400.31,14475.72
6023,20250705,6023,16,3,3,1006.98,2120.64,7280.5
6024,20250903,6024,2,3,21,1003.4,3283.8,6884.92
6025,20250210,6025,20,3,27,372.53,1135.41,4926.88
6026,20251022,6026,8,3,5,1216.72,1519.92,4215.37
6027,20251228,6027,13,5,28,1171.63,2921.48,10082.33
6028,20250306,6028,3,2,20,488.36,5796.25,24797.09
6029,20250525,6029,15,3,10,254.54,6800.94,24612.88
6030,20251228,6030,2,2,4,330.57,7514.24,17833.43
6031,20250809,6031,5,6,17,265.98,3599.09,12186.55
6032,20250328,6032,8,2,15,1499.08,3712.06,12254.18
6033,20250105,6033,9,3,5,590.17,5286.41,24192.2
6034,20250817,6034,17,2,2,1479.52,4867.77,24210.16
6035,20250529,6035,12,1,27,905.36,4023.62,17361.77
6036,20251023,6036,6,1,16,615.04,5793.96,12097.54
6037,20250129,6037,6,6,14,779.97,8830.2,38311.11
6038,20250310,6038,4,4,15,444.84,3579.89,5597.76
6039,20250220,6039,13,5,4,955.58,1073.25,4996.97
6040,20251113,6040,15,6,4,1340.71,2944.42,5321.27
6041,20250713,6041,8,3,17,613.47,4626.37,16688.91
6042,20250629,6042,2,5,23,678.16,4076.64,14273.01
6043,20250408,6043,7,5,14,427.14,3659.05,11444.72
6044,20251005,6044,13,3,19,158.34,4722.06,8238.52
6045,20251207,6045,8,1,13,1195.47,5046.58,21851.79
6046,20250704,6046,20,2,6,1035.01,7849.59,12723.96
6047,20251203,6047,5,6,20,876.7,9131.71,39404.04
6048,20250724,6048,10,6,2,1146.82,2297.69,5342.71
6049,20250310,6049,5,1,11,927.45,8373.24,19773.19
6050,20250909,6050,13,3,4,614.02,8633.89,30521.25
6051,20251104,6051,11,1,21,207.93,9525.52,40738.11
6052,20250515,6052,7,6,9,1110.73,8913.9,38250.91
6053,20251011,6053,14,3,26,158.22,5868.68,25126.62
6054,20250211,6054,3,5,7,1429.76,4365.85,18717.0
6055,20250908,6055,13,6,6,758.95,9472.41,30370.32
6056,20251023,6056,3,5,12,1115.84,4100.59,11054.36
6057,20250704,6057,11,1,30,1277.49,6559.79,26522.85
6058,20251109,6058,14,5,13,287.2,1149.29,5172.87
6059,20251123,6059,10,4,9,423.86,1814.79,8669.91
6060,20251129,6060,10,5,30,200.69,4251.19,11904.72
6061,20250711,6061,18,4,12,446.81,9055.68,19989.7
6062,20250115,6062,20,5,10,1098.38,4134.66,20119.53
6063,20250910,6063,14,5,15,1210.3,774.65,1939.53
6064,20251124,6064,16,3,12,772.52,4041.53,6463.91
6065,20251206,6065,7,3,18,460.4,8205.99,15865.0
6066,20250214,6066,4,2,13,658.37,6486.25,13249.98
6067,20250306,6067,16,2,6,723.13,615.63,1884.9
6068,20250524,6068,5,2,24,1469.69,7258.99,28423.48
6069,20250901,6069,17,4,2,557.5,2378.42,3727.33
6070,20251004,6070,9,2,13,1450.89,2601.77,8767.42
6071,20250805,6071,4,2,12,633.95,1699.8,3646.32
6072,20251021,6072,2,6,27,1016.96,7723.64,24685.87
6073,20250825,6073,20,4,17,1394.86,6499.24,29728.52
6074,20251212,6074,6,2,7,1091.87,5825.63,14640.77
6075,20250512,6075,9,2,29,1342.13,4304.61,7802.99
6076,20250706,6076,12,4,14,1447.4,6471.56,16592.8
6077,20251112,6077,11,4,7,565.52,4281.9,11006.9
6078,20250506,6078,12,2,29,370.0,7739.31,16858.97
6079,20250325,6079,10,1,7,649.56,3448.92,15993.83
6080,20250906,6080,9,2,28,663.4,728.77,3516.24
6081,20251031,6081,3,2,6,1405.65,3836.96,10708.94
6082,20250815,6082,11,4,2,283.55,3072.46,5692.54
6083,20250327,6083,14,5,15,574.92,8157.24,38299.54
6084,20251127,6084,19,3,16,1137.08,5494.47,9349.13
6085,20251130,6085,2,1,26,489.24,7071.85,22017.84
6086,20250624,6086,15,6,27,871.85,3915.25,8299.34
6087,20250329,6087,19,6,12,308.94,1803.64,5034.3
6088,20250729,6088,9,2,15,615.29,6632.98,30309.68
6089,20250531,6089,16,2,23,464.96,3951.97,9813.42
6090,20250731,6090,11,3,25,831.02,5914.74,18117.42
6091,20250612,6091,18,3,8,458.89,3210.93,15027.3
6092,20250618,6092,14,6,2,1008.42,959.2,3407.87
6093,20250621,6093,7,5,10,196.94,6024.06,27067.17
6094,20251224,6094,18,3,10,651.12,2331.84,7222.68
6095,20250404,6095,6,6,6,683.5,4409.35,16038.99
6096,20250312,6096,12,4,15,393.3,8406.76,39392.41
6097,20250228,6097,6,5,9,606.05,1033.75,3281.66
6098,20250408,6098,7,6,15,1403.11,8721.41,38383.15
6099,20250709,6099,13,2,29,1304.95,1200.93,2080.83
6100,20250109,6100,12,2,10,322.38,8907.64,41880.84
6101,20250528,6101,15,5,16,1341.4,8255.0,31151.93
6102,20250226,6102,9,4,27,659.36,7357.75,22225.18
6103,20250407,6103,2,4,1,1166.39,557.17,1403.76
6104,20251129,6104,1,6,18,890.11,3612.08,13649.83
6105,20250530,6105,16,1,13,1217.57,8090.88,28349.49
6106,20251116,6106,19,2,21,451.37,4658.09,10804.81
6107,20251225,6107,1,6,19,1137.22,4432.81,21583.38
6108,20251230,6108,18,6,20,345.11,2521.98,9430.04
6109,20250606,6109,12,4,3,213.44,4706.36,14003.99
6110,20250812,6110,7,6,29,837.8,7141.54,27978.97
6111,20250303,6111,5,5,2,902.03,7954.47,32881.04
6112,20250222,6112,16,1,10,119.57,5422.67,11866.91
6113,20250506,6113,17,6,11,543.6,8581.06,23686.76
6114,20250426,6114,18,2,2,1019.48,6790.8,22405.49
6115,20250309,6115,19,5,29,1134.78,1244.17,2378.85
6116,20250616,6116,9,4,30,625.63,8582.37,27991.99
6117,20250830,6117,19,4,4,209.32,1194.78,5478.98
6118,20250706,6118,3,6,3,952.9,6005.82,12101.32
6119,20250903,6119,18,5,6,1340.48,3923.17,6457.78
6120,20250711,6120,6,3,11,341.58,6265.59,10146.49
6121,20250429,6121,11,4,3,391.2,7242.63,19231.79
6122,20250911,6122,19,4,27,703.01,1776.33,2940.4
6123,20251020,6123,17,1,26,1094.89,1636.45,3330.18
6124,20250327,6124,8,5,18,247.6,642.9,1739.3
6125,20250309,6125,11,3,9,123.64,8297.54,35243.3
6126,20251026,6126,4,1,3,789.77,1913.5,3458.06
6127,20250122,6127,2,2,25,690.57,3737.16,16591.03
6128,20250713,6128,1,2,2,940.66,6458.71,11946.75
6129,20251206,6129,6,3,25,1343.92,918.84,3383.88
6130,20250511,6130,5,5,4,1267.47,9890.86,32103.1
6131,20250208,6131,16,3,3,1452.77,9857.63,43144.43
6132,20250523,6132,18,5,15,301.91,8742.67,21745.02
6133,20250207,6133,2,4,24,707.09,7141.65,25110.13
6134,20250118,6134,18,1,4,827.83,612.1,1387.58
6135,20250721,6135,5,5,2,311.17,6149.34,16131.42
6136,20250721,6136,9,4,15,1024.77,2485.91,5128.36
6137,20251204,6137,15,5,2,479.44,1793.92,4739.99
6138,20250207,6138,17,1,30,322.25,4038.88,19444.75
6139,20250913,6139,18,5,8,838.22,1098.73,4255.69
6140,20250709,6140,15,3,3,274.93,6533.22,14451.11
6141,20251105,6141,6,5,13,1486.48,9814.43,33713.91
6142,20250816,6142,16,2,20,1416.59,7394.58,33599.15
6143,20250301,6143,5,3,28,1418.01,4090.14,19125.96
6144,20251021,6144,14,3,17,662.31,8865.91,20494.53
6145,20250121,6145,5,1,28,1413.03,692.46,1195.49
6146,20250922,6146,20,6,4,1120.47,9750.31,24744.67
6147,20250814,6147,16,3,29,563.27,648.39,1111.34
6148,20251002,6148,12,4,29,1210.45,2377.76,7594.48
6149,20251012,6149,18,6,11,911.69,8846.31,41714.22
6150,20251124,6150,8,2,12,1109.15,7318.79,19045.99
6151,20250207,6151,8,4,23,962.18,3869.32,12716.71
6152,20251223,6152,8,4,25,609.35,1999.28,9989.58
6153,20250405,6153,5,5,15,1400.03,5567.84,23965.13
6154,20251130,6154,7,1,19,612.14,4354.16,18550.73
6155,20250731,6155,1,2,26,1235.84,6430.23,24500.4
6156,20251212,6156,6,3,23,1017.13,7568.48,22861.01
6157,20250720,6157,4,6,17,1434.76,3404.35,6836.82
6158,20250206,6158,12,6,19,347.18,7136.23,33516.93
6159,20250413,6159,17,1,26,1031.45,7717.08,16175.15
6160,20250530,6160,15,2,17,400.78,6744.44,13356.88
6161,20251015,6161,16,3,23,669.72,1130.08,3725.34
6162,20250108,6162,20,3,12,1223.15,1128.61,5387.74
6163,20250115,6163,5,3,7,1356.42,5613.94,27400.65
6164,20250412,6164,9,2,2,735.9,5969.45,17094.43
6165,20250122,6165,9,2,17,1155.77,4307.33,20255.36
6166,20251129,6166,9,1,3,477.04,3652.23,15725.91
6167,20250929,6167,7,5,14,540.65,4557.44,13509.38
6168,20250320,6168,4,4,17,411.9,6353.59,27314.35
6169,20250130,6169,20,1,24,467.81,6378.94,24046.98
6170,20250805,6170,4,3,25,822.26,8635.0,31914.6
6171,20251217,6171,4,1,1,399.64,4415.4,20371.74
6172,20250321,6172,12,2,12,1084.35,778.88,2521.18
6173,20251112,6173,16,2,26,515.64,7641.43,14396.98
6174,20250618,6174,19,3,7,150.27,7814.17,19471.04
6175,20250828,6175,20,6,4,1293.82,1527.0,6784.99
6176,20250805,6176,19,1,28,1460.52,7501.73,28174.9
6177,20250904,6177,2,1,23,538.43,1519.04,6326.8
6178,20251219,6178,20,2,6,569.74,5535.92,18678.89
6179,20250117,6179,10,2,5,1225.94,7230.7,30314.35
6180,20250212,6180,16,6,21,1209.99,1482.34,6771.64
6181,20251113,6181,14,4,18,160.79,4003.38,15656.57
6182,20250617,6182,14,5,15,1138.66,9703.81,25974.04
6183,20250816,6183,15,6,25,477.4,7979.6,33520.61
6184,20250708,6184,14,1,25,425.8,9769.2,28062.69
6185,20250320,6185,10,4,9,987.41,4183.83,12188.42
6186,20250219,6186,4,2,1,632.19,7843.27,28748.88
6187,20250421,6187,6,3,18,557.07,2186.64,6843.27
6188,20250927,6188,2,6,21,413.92,7835.97,31341.93
6189,20250207,6189,10,3,30,322.93,5723.9,23766.32
6190,20250805,6190,15,4,15,122.93,727.98,1645.2
6191,20250902,6191,16,6,30,120.44,4634.03,18055.81
6192,20250924,6192,13,1,7,1095.97,5354.04,16476.41
6193,20250912,6193,16,5,13,785.33,9656.7,16997.64
6194,20250122,6194,11,4,14,1211.51,8801.16,23536.42
6195,20250316,6195,4,1,15,906.8,2406.71,10312.75
6196,20250620,6196,6,2,28,1313.31,5504.49,10019.69
6197,20250428,6197,6,3,23,467.02,9691.57,31428.88
6198,20250428,6198,9,5,25,691.51,4995.22,23384.59
6199,20250126,6199,9,5,21,124.86,3264.55,9275.88
6200,20251116,6200,19,3,11,1286.32,1142.37,3399.49
6201,20251002,6201,16,6,5,1361.18,4451.43,15968.58
6202,20250604,6202,20,3,6,503.46,7200.86,25558.83
6203,20250520,6203,2,5,20,853.56,8333.56,19078.97
6204,20250403,6204,10,4,22,925.61,6461.31,25907.69
6205,20250422,6205,10,4,21,1478.85,2905.27,10218.02
6206,20250927,6206,15,6,12,886.06,4148.25,17354.4
6207,20250824,6207,18,4,20,417.23,3357.38,6003.26
6208,20251030,6208,13,2,18,722.12,5604.6,16582.22
6209,20250119,6209,6,6,4,1186.18,8212.56,20851.41
6210,20251204,6210,18,1,5,681.05,717.51,1399.7
6211,20250408,6211,19,2,1,1342.41,4948.85,22929.46
6212,20251230,6212,11,6,26,1069.0,8570.71,26090.86
6213,20250801,6213,11,5,29,904.82,8671.08,13559.48
6214,20250924,6214,13,2,19,183.88,8092.67,34454.9
6215,20250101,6215,6,3,30,1488.53,2221.6,5878.25
6216,20250217,6216,18,1,25,852.76,6319.49,22631.49
6217,20250927,6217,14,4,9,485.29,5953.51,25782.58
6218,20250306,6218,18,1,16,731.87,7463.46,28117.33
6219,20250811,6219,19,5,14,1021.33,4397.09,16227.4
6220,20250624,6220,20,4,25,1336.36,5823.87,28650.59
6221,20250824,6221,9,3,3,619.92,8417.8,16036.8
6222,20250827,6222,8,4,17,1473.8,5199.21,19616.34
6223,20250430,6223,15,4,9,617.39,9537.88,30547.55
6224,20251204,6224,5,1,11,1487.9,7034.11,27140.05
6225,20250906,6225,11,1,19,349.82,711.46,1960.42
6226,20250601,6226,11,5,1,756.67,6945.81,18945.82
6227,20250408,6227,15,3,26,316.67,1463.86,6703.6
6228,20250607,6228,3,3,5,737.2,4057.63,15906.61
6229,20250106,6229,2,5,16,1205.48,9075.86,32998.87
6230,20251001,6230,3,1,8,1214.04,6940.45,23155.35
6231,20250804,6231,12,4,13,726.05,4198.35,19888.46
6232,20250703,6232,20,4,23,426.57,1293.69,3918.78
6233,20250418,6233,1,4,20,801.33,4007.34,19824.59
6234,20250823,6234,8,3,14,1315.12,8480.11,38827.64
6235,20250710,6235,18,4,15,500.9,9970.59,37838.8
6236,20251110,6236,20,1,2,1396.92,3795.27,12865.39
6237,20251202,6237,8,6,23,735.8,7332.19,34282.91
6238,20250706,6238,15,1,5,1420.25,548.29,1950.18
6239,20251006,6239,18,1,15,1280.65,5411.95,15307.54
6240,20250810,6240,13,3,2,192.15,3479.14,5250.55
6241,20250824,6241,7,6,24,1039.86,3359.76,14047.18
6242,20250827,6242,8,4,9,1241.74,6188.9,11063.07
6243,20250519,6243,20,1,25,1250.59,1753.68,4803.46
6244,20250211,6244,14,4,24,882.74,5789.99,18405.65
6245,20250618,6245,18,3,1,483.71,5623.26,17987.99
6246,20250521,6246,12,5,11,417.72,3722.53,12566.83
6247,20250420,6247,3,2,24,471.83,1802.44,6215.71
6248,20251209,6248,9,6,26,1434.94,7235.44,16959.55
6249,20250627,6249,14,5,13,295.86,8783.96,36734.11
6250,20250716,6250,15,3,14,1098.58,4992.45,18660.09
6251,20250519,6251,9,5,24,271.08,845.85,2485.96
6252,20250919,6252,15,4,20,1305.25,6603.98,19866.05
6253,20250801,6253,19,5,13,1075.43,1415.3,2717.41
6254,20250616,6254,15,3,15,156.68,9451.91,41334.69
6255,20251209,6255,5,3,14,309.94,7916.53,25826.95
6256,20250413,6256,11,1,3,103.79,4458.9,17773.91
6257,20250329,6257,13,1,17,843.24,791.81,1688.71
6258,20250820,6258,19,4,27,1232.76,6201.24,24928.4
6259,20251112,6259,6,2,9,1039.36,9809.83,47483.47
6260,20250304,6260,11,2,7,1073.92,5439.62,8770.94
6261,20250212,6261,6,5,3,1431.94,9629.28,29360.52
6262,20250204,6262,7,5,11,263.24,3537.34,5817.15
6263,20250929,6263,5,2,14,434.14,1611.29,7671.07
6264,20251210,6264,2,1,7,151.79,4824.87,11142.45
6265,20250603,6265,17,2,16,1107.67,6553.68,30005.67
6266,20250921,6266,12,2,2,262.98,1688.15,4441.57
6267,20250827,6267,16,6,15,204.33,9216.81,35392.72
6268,20250508,6268,16,5,9,1012.39,8913.68,24531.01
6269,20250625,6269,6,1,12,1180.8,2911.16,9045.07
6270,20250930,6270,13,6,11,554.78,7984.02,36006.84
6271,20250927,6271,18,1,14,155.43,8084.83,13877.61
6272,20250827,6272,8,2,15,908.59,1298.76,2612.34
6273,20250616,6273,1,3,14,1462.18,5552.52,19693.19
6274,20250330,6274,10,6,16,580.86,5582.8,25746.01
6275,20251113,6275,4,6,16,1054.87,859.33,1334.34
6276,20251127,6276,2,3,25,999.77,8940.77,38718.12
6277,20250921,6277,1,1,19,247.19,3663.99,15221.63
6278,20250708,6278,20,1,22,1304.69,2865.65,5294.87
6279,20250721,6279,2,4,25,1427.49,1998.51,8957.0
6280,20250530,6280,2,4,20,339.15,1129.86,3300.75
6281,20251119,6281,1,1,17,1017.85,6532.28,28585.13
6282,20250124,6282,16,1,3,1006.45,2792.65,9436.17
6283,20250823,6283,13,1,11,768.41,5770.44,18295.13
6284,20250106,6284,14,5,13,324.88,7348.78,31022.38
6285,20250918,6285,2,2,28,1355.04,9811.94,26031.81
6286,20250215,6286,14,4,19,698.54,1114.84,3161.48
6287,20250423,6287,7,2,14,1351.11,6748.04,16672.43
6288,20250810,6288,7,5,24,1306.29,3240.27,6446.83
6289,20250107,6289,17,2,27,1419.92,2313.69,9111.72
6290,20251215,6290,9,2,16,1224.39,6976.82,29480.4
6291,20250206,6291,14,3,20,822.01,8849.28,31045.68
6292,20250605,6292,17,6,6,1238.36,5512.07,23376.08
6293,20251011,6293,6,5,3,714.43,1724.77,7306.99
6294,20250128,6294,5,5,17,197.92,9584.12,22952.58
6295,20250721,6295,20,1,27,504.87,9740.82,36637.6
6296,20251013,6296,6,6,25,934.62,8062.92,21067.67
6297,20250327,6297,13,5,18,117.92,6377.61,18119.54
6298,20250825,6298,15,1,29,1009.48,8079.27,28297.0
6299,20250129,6299,4,6,27,678.58,4558.24,8959.23
6300,20250107,6300,3,2,9,587.99,5974.21,21152.82
6301,20250410,6301,5,4,3,951.54,7648.19,20943.13
6302,20250627,6302,8,6,1,1096.03,9803.69,22753.69
6303,20251211,6303,5,4,9,465.38,2260.61,4175.46
6304,20250528,6304,18,4,3,230.96,9573.15,26678.97
6305,20250512,6305,8,4,4,804.19,9052.67,40514.65
6306,20251230,6306,18,5,29,935.5,8874.9,25391.39
6307,20251017,6307,20,4,15,1272.52,2501.8,5468.35
6308,20250708,6308,17,6,10,326.99,5771.24,20080.48
6309,20250814,6309,17,3,11,829.85,2093.23,8756.6
6310,20250122,6310,2,6,22,1458.1,2134.76,6621.38
6311,20250504,6311,9,5,28,166.56,6325.01,16852.95
6312,20251203,6312,14,1,28,1387.13,7286.91,21382.14
6313,20250924,6313,17,6,2,891.75,6404.34,19549.21
6314,20251111,6314,1,2,19,956.6,1335.12,2615.3
6315,20251104,6315,12,1,29,1017.98,3184.52,13623.32
6316,20250305,6316,1,2,27,1070.38,8921.94,34095.66
6317,20250710,6317,17,2,21,1359.5,2863.49,12400.75
6318,20251203,6318,7,3,26,1485.61,3924.37,9004.1
6319,20250107,6319,16,3,20,1104.17,5666.76,8774.11
6320,20250630,6320,15,3,24,775.89,5815.43,12244.16
6321,20251129,6321,12,5,5,1242.17,9854.87,31392.54
6322,20251220,6322,7,3,9,688.44,8660.67,15253.97
6323,20250301,6323,15,6,6,734.09,781.1,1649.99
6324,20250418,6324,13,6,22,623.97,6894.44,21447.48
6325,20250815,6325,18,6,8,606.69,7953.62,15862.72
6326,20251103,6326,12,6,13,351.92,9405.97,20960.16
6327,20251223,6327,14,1,17,114.33,7247.52,16022.49
6328,20250225,6328,14,1,21,279.8,5040.07,19851.28
